"covariate_name_short","location_name","location_id","year_id","age_group_id","age_group_name","sex_id","sex","mean_value"
"mean_BMI","Querétaro",4664,1991,22,"All Ages",1,"Male",25.9595307368749
"mean_BMI","Querétaro",4664,1991,22,"All Ages",2,"Female",26.5404914958462
"mean_BMI","Quintana Roo",4665,1991,22,"All Ages",1,"Male",26.3370923547216
"mean_BMI","Quintana Roo",4665,1991,22,"All Ages",2,"Female",26.8291325885182
"mean_BMI","San Luis Potosí",4666,1991,22,"All Ages",1,"Male",25.2527900690347
"mean_BMI","San Luis Potosí",4666,1991,22,"All Ages",2,"Female",25.870755984094
"mean_BMI","Sinaloa",4667,1991,22,"All Ages",1,"Male",26.1828445372501
"mean_BMI","Sinaloa",4667,1991,22,"All Ages",2,"Female",26.6755968295115
"mean_BMI","Sonora",4668,1991,22,"All Ages",1,"Male",26.3115593872688
"mean_BMI","Sonora",4668,1991,22,"All Ages",2,"Female",27.0356260482856
"mean_BMI","Tabasco",4669,1991,22,"All Ages",1,"Male",26.1954509430256
"mean_BMI","Tabasco",4669,1991,22,"All Ages",2,"Female",26.5610813878825
"mean_BMI","Tamaulipas",4670,1991,22,"All Ages",1,"Male",26.886025876573
"mean_BMI","Tamaulipas",4670,1991,22,"All Ages",2,"Female",27.3045440857007
"mean_BMI","Tlaxcala",4671,1991,22,"All Ages",1,"Male",25.9353985823378
"mean_BMI","Tlaxcala",4671,1991,22,"All Ages",2,"Female",26.2541738026627
"mean_BMI","Veracruz de Ignacio de la Llave",4672,1991,22,"All Ages",1,"Male",25.1877030798014
"mean_BMI","Veracruz de Ignacio de la Llave",4672,1991,22,"All Ages",2,"Female",25.8979476048042
"mean_BMI","Yucatán",4673,1991,22,"All Ages",1,"Male",26.5230363187876
"mean_BMI","Yucatán",4673,1991,22,"All Ages",2,"Female",27.226714931506
"mean_BMI","Zacatecas",4674,1991,22,"All Ages",1,"Male",25.5670759709726
"mean_BMI","Zacatecas",4674,1991,22,"All Ages",2,"Female",26.4950941387901
"mean_BMI","Mexico",130,1992,22,"All Ages",1,"Male",24.5428902704153
"mean_BMI","Mexico",130,1992,22,"All Ages",2,"Female",25.3059632235024
"mean_BMI","Aguascalientes",4643,1992,22,"All Ages",1,"Male",26.1960361313591
"mean_BMI","Aguascalientes",4643,1992,22,"All Ages",2,"Female",27.2528402703524
"mean_BMI","Baja California",4644,1992,22,"All Ages",1,"Male",27.0159682045042
"mean_BMI","Baja California",4644,1992,22,"All Ages",2,"Female",27.9109856873303
"mean_BMI","Baja California Sur",4645,1992,22,"All Ages",1,"Male",27.1149290817763
"mean_BMI","Baja California Sur",4645,1992,22,"All Ages",2,"Female",27.5261507232245
"mean_BMI","Campeche",4646,1992,22,"All Ages",1,"Male",26.7373284840987
"mean_BMI","Campeche",4646,1992,22,"All Ages",2,"Female",27.5538297609678
"mean_BMI","Coahuila",4647,1992,22,"All Ages",1,"Male",26.3910482479091
"mean_BMI","Coahuila",4647,1992,22,"All Ages",2,"Female",27.4994866802811
"mean_BMI","Colima",4648,1992,22,"All Ages",1,"Male",26.7102084963847
"mean_BMI","Colima",4648,1992,22,"All Ages",2,"Female",27.1588814175882
"mean_BMI","Chiapas",4649,1992,22,"All Ages",1,"Male",24.779651814272
"mean_BMI","Chiapas",4649,1992,22,"All Ages",2,"Female",25.2649761806342
"mean_BMI","Chihuahua",4650,1992,22,"All Ages",1,"Male",26.4382742105128
"mean_BMI","Chihuahua",4650,1992,22,"All Ages",2,"Female",27.2375590585297
"mean_BMI","Mexico City",4651,1992,22,"All Ages",1,"Male",26.2502735999854
"mean_BMI","Mexico City",4651,1992,22,"All Ages",2,"Female",26.7532314200657
"mean_BMI","Durango",4652,1992,22,"All Ages",1,"Male",25.8981824501366
"mean_BMI","Durango",4652,1992,22,"All Ages",2,"Female",26.9921432800944
"mean_BMI","Guanajuato",4653,1992,22,"All Ages",1,"Male",25.6324618974
"mean_BMI","Guanajuato",4653,1992,22,"All Ages",2,"Female",26.5960497585892
"mean_BMI","Guerrero",4654,1992,22,"All Ages",1,"Male",25.3463180669836
"mean_BMI","Guerrero",4654,1992,22,"All Ages",2,"Female",25.9186295476028
"mean_BMI","Hidalgo",4655,1992,22,"All Ages",1,"Male",25.3608313556249
"mean_BMI","Hidalgo",4655,1992,22,"All Ages",2,"Female",26.199432206143
"mean_BMI","Jalisco",4656,1992,22,"All Ages",1,"Male",26.1781999913586
"mean_BMI","Jalisco",4656,1992,22,"All Ages",2,"Female",26.9248311863355
"mean_BMI","México",4657,1992,22,"All Ages",1,"Male",26.2641767688093
"mean_BMI","México",4657,1992,22,"All Ages",2,"Female",26.8186385566999
"mean_BMI","Michoacán de Ocampo",4658,1992,22,"All Ages",1,"Male",25.7024438798393
"mean_BMI","Michoacán de Ocampo",4658,1992,22,"All Ages",2,"Female",26.3262087131986
"mean_BMI","Morelos",4659,1992,22,"All Ages",1,"Male",26.0966552193241
"mean_BMI","Morelos",4659,1992,22,"All Ages",2,"Female",26.6972343307639
"mean_BMI","Nayarit",4660,1992,22,"All Ages",1,"Male",26.1475026256354
"mean_BMI","Nayarit",4660,1992,22,"All Ages",2,"Female",26.9664004566568
"mean_BMI","Nuevo León",4661,1992,22,"All Ages",1,"Male",26.8827486563459
"mean_BMI","Nuevo León",4661,1992,22,"All Ages",2,"Female",27.3594442768646
"mean_BMI","Oaxaca",4662,1992,22,"All Ages",1,"Male",24.5956146237075
"mean_BMI","Oaxaca",4662,1992,22,"All Ages",2,"Female",25.3925206373053
"mean_BMI","Puebla",4663,1992,22,"All Ages",1,"Male",25.5830037973411
"mean_BMI","Puebla",4663,1992,22,"All Ages",2,"Female",26.2168611261182
"mean_BMI","Querétaro",4664,1992,22,"All Ages",1,"Male",26.0233082899301
"mean_BMI","Querétaro",4664,1992,22,"All Ages",2,"Female",26.7132515818248
"mean_BMI","Quintana Roo",4665,1992,22,"All Ages",1,"Male",26.432418582048
